seriesuid,width,height,slice,vcoordX,vcoordY,vcoordZ
680030,350,350,300,318.0,317.99999999999994,159.0
680030,350,350,300,318.0,317.99999999999994,223.0
680030,350,350,300,318.0,317.99999999999994,266.0
377089,351,351,336,97.0,225.0,39.0
377089,351,351,336,146.0,319.0,278.0
377089,351,351,336,160.0,315.0,304.0
656772,400,400,305,360.0,216.0,263.0
656772,400,400,305,368.0,223.0,271.0
632858,334,334,250,33.0,297.0,170.0
322467,345,345,275,37.999999999999964,109.0,243.0
322467,345,345,275,86.99999999999996,92.0,40.0
322467,345,345,275,90.99999999999996,83.0,32.0
322467,345,345,275,89.99999999999996,294.0,160.0
322467,345,345,275,88.99999999999996,293.0,224.0
322467,345,345,275,88.99999999999996,295.0,242.0
322467,345,345,275,93.99999999999996,313.0,32.0
322467,345,345,275,93.99999999999996,313.0,88.0
322467,345,345,275,170.99999999999997,313.0,223.0
322467,345,345,275,160.99999999999997,313.0,241.0
322467,345,345,275,299.0,94.0,154.0
322467,345,345,275,286.0,237.0,238.0
322467,345,345,275,291.0,292.0,32.0
322467,345,345,275,290.0,285.0,243.0
322467,345,345,275,309.0,102.0,243.0
322467,345,345,275,307.0,166.0,89.0
322467,345,345,275,305.0,155.0,154.0
322467,345,345,275,309.0,158.0,216.0
510918,349,349,300,32.0,317.0,32.0
510918,349,349,300,155.0,292.0,264.0
510918,349,349,300,231.0,291.0,268.0
510918,349,349,300,231.0,317.0,160.0
510918,349,349,300,232.0,316.0,224.0
510918,349,349,300,227.0,311.0,264.0
510918,349,349,300,314.0,219.0,228.0
510918,349,349,300,317.0,290.0,265.0
647627,350,350,275,38.999999999999964,154.0,160.0
647627,350,350,275,31.999999999999968,157.0,214.0
647627,350,350,275,82.99999999999996,86.0,40.0
647627,350,350,275,98.99999999999996,151.0,87.0
647627,350,350,275,86.99999999999996,214.0,104.0
647627,350,350,275,103.99999999999996,226.0,100.0
647627,350,350,275,85.99999999999996,235.0,236.0
647627,350,350,275,86.99999999999996,235.0,237.0
647627,350,350,275,164.99999999999997,80.0,32.0
647627,350,350,275,167.99999999999997,108.0,32.0
647627,350,350,275,150.99999999999997,88.0,102.0
647627,350,350,275,152.99999999999997,278.0,93.0
647627,350,350,275,163.99999999999997,312.0,153.0
647627,350,350,275,150.99999999999997,318.0,217.0
647627,350,350,275,157.99999999999997,316.0,243.0
647627,350,350,275,218.0,85.0,32.0
647627,350,350,275,230.0,151.0,32.0
647627,350,350,275,276.99999999999994,97.0,32.0
647627,350,350,275,316.99999999999994,162.0,32.0
647627,350,350,275,317.99999999999994,168.0,96.0
690487,370,370,295,32.0,168.0,104.0
690487,370,370,295,32.0,159.0,164.0
690487,370,370,295,32.0,159.0,215.0
690487,370,370,295,44.0,170.0,234.0
690487,370,370,295,36.0,164.0,263.0
690487,370,370,295,94.0,92.0,107.0
690487,370,370,295,98.0,285.0,163.0
690487,370,370,295,101.0,288.0,151.0
690487,370,370,295,104.0,289.0,172.0
690487,370,370,295,96.0,291.0,231.0
690487,370,370,295,94.0,297.0,253.0
690487,370,370,295,150.0,96.0,32.0
690487,370,370,295,157.0,82.0,32.0
690487,370,370,295,161.0,296.0,32.0
690487,370,370,295,164.0,330.0,150.0
690487,370,370,295,153.0,338.0,226.0
690487,370,370,295,155.0,335.0,233.0
690487,370,370,295,155.0,330.0,259.0
690487,370,370,295,227.0,94.0,35.0
690487,370,370,295,228.0,295.0,32.0
690487,370,370,295,210.0,338.0,232.0
690487,370,370,295,284.0,99.0,96.0
690487,370,370,295,284.0,164.0,32.0
690487,370,370,295,288.0,291.0,254.0
690487,370,370,295,334.0,163.0,32.0
690487,370,370,295,338.0,153.0,39.0
690487,370,370,295,329.0,171.0,104.0
690487,370,370,295,337.0,161.0,93.0
690487,370,370,295,333.0,164.0,160.0
690487,370,370,295,338.0,224.0,254.0
690487,370,370,295,330.0,280.0,228.0
690487,370,370,295,337.0,285.0,253.0
630870,353,353,240,215.0,311.0,201.99999999999997
630870,353,353,240,290.0,282.0,207.99999999999997
689322,286,286,260,32.0,229.0,38.0
689322,286,286,260,152.0,100.0,218.0
689322,286,286,260,156.0,101.0,220.0
689322,286,286,260,155.0,163.0,216.0
689322,286,286,260,155.0,164.0,217.0
689322,286,286,260,170.0,222.0,32.0
689322,286,286,260,156.0,254.0,44.0
689322,286,286,260,227.0,234.0,34.0
689322,286,286,260,222.0,223.0,155.0
689322,286,286,260,249.0,150.0,222.0
689322,286,286,260,249.0,150.0,223.0
689322,286,286,260,246.0,220.0,35.0
689322,286,286,260,254.0,221.0,167.0
676831,310,310,290,41.0,108.0,156.0
676831,310,310,290,93.0,93.0,162.0
676831,310,310,290,222.0,83.0,148.0
676831,310,310,290,211.0,85.0,212.0
676831,310,310,290,266.0,156.0,254.0
676831,310,310,290,278.0,165.0,258.0
694910,383,383,395,165.0,164.0,363.0
694910,383,383,395,163.0,289.0,348.0
694910,383,383,395,237.0,102.0,42.0
694910,383,383,395,218.0,109.0,343.0
694910,383,383,395,212.0,164.0,300.0
694910,383,383,395,218.0,164.0,280.0
694910,383,383,395,223.0,161.0,346.0
694910,383,383,395,229.0,163.0,352.0
694910,383,383,395,220.0,222.0,278.0
694910,383,383,395,234.0,227.0,284.0
694910,383,383,395,286.0,229.0,32.0
694910,383,383,395,290.0,223.0,90.0
694910,383,383,395,294.0,229.0,343.0
695338,402,402,330,32.0,174.0,217.0
695338,402,402,330,40.0,168.0,216.0
695338,402,402,330,32.0,149.0,279.0
695338,402,402,330,42.0,172.0,290.0
695338,402,402,330,42.0,173.0,298.0
695338,402,402,330,101.0,231.0,94.0
695338,402,402,330,103.0,222.0,99.0
695338,402,402,330,94.0,277.0,32.0
695338,402,402,330,359.0,159.0,90.0
695338,402,402,330,360.0,160.0,153.0
695338,402,402,330,362.0,165.0,165.0
695338,402,402,330,364.0,160.0,32.0
695338,402,402,330,358.0,164.0,92.0
695338,402,402,330,360.0,167.0,154.0
695338,402,402,330,365.0,161.0,217.0
695338,402,402,330,370.0,218.0,219.0
369355,344,344,301,41.0,162.0,32.0
369355,344,344,301,40.0,161.0,96.0
369355,344,344,301,44.0,219.0,33.0
369355,344,344,301,32.0,230.0,158.0
369355,344,344,301,84.0,92.0,90.0
369355,344,344,301,95.0,285.0,102.0
369355,344,344,301,311.0,222.0,151.0
656114,350,350,345,162.0,89.0,224.0
656114,350,350,345,211.0,106.0,32.0
656114,350,350,345,227.0,106.0,45.0
656114,350,350,345,237.0,104.0,102.0
656114,350,350,345,221.0,160.0,98.0
656114,350,350,345,218.0,155.0,159.0
656114,350,350,345,220.0,214.0,40.0
656114,350,350,345,224.0,224.0,32.0
656114,350,350,345,220.0,228.0,103.0
656114,350,350,345,226.0,223.0,152.0
656114,350,350,345,279.0,108.0,157.0
656114,350,350,345,295.0,155.0,39.0
656114,350,350,345,293.0,227.0,32.0
656114,350,350,345,318.0,152.0,92.0
656114,350,350,345,318.0,162.0,160.0
656114,350,350,345,316.0,234.0,38.0
656114,350,350,345,318.0,217.0,32.0
656114,350,350,345,318.0,222.0,97.0
656114,350,350,345,318.0,226.0,152.0
656114,350,350,345,318.0,222.0,153.0
523565,296,296,336,34.0,94.0,38.0
523565,296,296,336,32.0,103.0,88.0
523565,296,296,336,32.0,85.0,299.0
523565,296,296,336,32.0,88.0,301.0
523565,296,296,336,95.0,37.0,32.0
523565,296,296,336,98.0,96.0,98.0
523565,296,296,336,92.0,215.0,37.0
523565,296,296,336,108.0,218.0,32.0
523565,296,296,336,161.0,41.0,32.0
523565,296,296,336,148.0,82.0,32.0
523565,296,296,336,170.0,83.0,33.0
523565,296,296,336,207.0,110.0,32.0
523565,296,296,336,222.0,94.0,32.0
523565,296,296,336,260.0,106.0,33.0
523565,296,296,336,256.0,157.0,32.0
523565,296,296,336,264.0,168.0,32.0
656222,328,328,340,32.0,155.0,31.99999999999989
656222,328,328,340,101.0,236.0,35.99999999999989
656222,328,328,340,155.0,162.0,285.9999999999999
656222,328,328,340,153.0,162.0,305.9999999999999
656222,328,328,340,218.0,96.0,282.9999999999999
656222,328,328,340,225.0,234.0,41.99999999999989
656222,328,328,340,281.0,217.0,31.99999999999989
655749,350,350,305,31.999999999999986,233.0,272.0
696388,342,342,330,34.0,298.0,231.0
647495,350,350,285,217.0,107.0,232.0
647495,350,350,285,286.0,97.0,32.0
647495,350,350,285,297.0,170.0,251.0
647495,350,350,285,316.0,101.0,88.0
647495,350,350,285,318.0,165.0,159.0
647495,350,350,285,312.0,149.0,221.0
414731,370,370,279,42.0,160.0,32.0
414731,370,370,279,42.0,222.0,86.0
414731,370,370,279,41.0,332.0,38.0
414731,370,370,279,41.0,332.0,231.0
414731,370,370,279,39.0,332.0,243.0
414731,370,370,279,87.99999999999999,83.0,92.0
414731,370,370,279,85.99999999999999,105.0,92.0
414731,370,370,279,89.99999999999999,97.0,163.0
414731,370,370,279,106.0,85.0,151.0
414731,370,370,279,101.0,158.0,227.0
414731,370,370,279,155.0,93.0,96.0
414731,370,370,279,164.0,97.0,159.0
414731,370,370,279,159.0,338.0,102.0
414731,370,370,279,225.0,100.0,159.0
414731,370,370,279,224.0,338.0,102.0
414731,370,370,279,292.0,104.0,89.0
414731,370,370,279,289.0,158.0,103.0
414731,370,370,279,292.0,158.0,245.0
414731,370,370,279,295.0,289.0,247.0
414731,370,370,279,286.0,335.0,237.0
414731,370,370,279,338.0,333.0,213.0
672024,454,454,335,32.0,224.0,288.0
672024,454,454,335,32.0,221.0,295.0
672024,454,454,335,156.0,93.0,32.0
672024,454,454,335,166.0,104.0,36.0
672024,454,454,335,210.0,86.0,107.0
672024,454,454,335,216.0,172.0,32.0
672024,454,454,335,235.0,161.0,32.0
672024,454,454,335,239.0,167.0,32.0
672024,454,454,335,283.0,83.0,32.0
684578,359,359,300,34.0,312.0,259.0
684578,359,359,300,149.0,327.0,266.0
655938,332,332,365,44.99999999999997,154.0,32.0
655938,332,332,365,89.0,275.0,150.0
655938,332,332,365,162.0,286.0,103.0
655938,332,332,365,281.0,224.0,169.0
655938,332,332,365,300.0,218.0,326.0
679939,371,371,305,224.0,287.0,267.0
679939,371,371,305,287.0,278.0,273.0
679939,371,371,305,330.0,158.0,270.0
679939,371,371,305,328.0,170.0,273.0
680265,350,350,325,224.0,87.0,32.0
680353,349,349,285,41.0,147.0,32.0
680353,349,349,285,149.0,317.0,214.0
680353,349,349,285,211.0,317.0,218.0
680353,349,349,285,290.0,291.0,226.0
680353,349,349,285,315.0,279.0,226.0
657129,426,426,335,40.0,163.0,32.0
657129,426,426,335,89.0,106.0,97.0
657129,426,426,335,100.0,223.0,97.0
657129,426,426,335,151.0,87.0,103.0
657129,426,426,335,163.0,283.0,32.0
657129,426,426,335,296.0,162.0,290.0
657129,426,426,335,297.0,164.0,291.0
657129,426,426,335,284.0,289.0,42.0
657129,426,426,335,296.0,293.0,41.0
657129,426,426,335,389.0,218.0,204.0
656947,374,374,270,38.0,226.0,238.0
656947,374,374,270,163.0,342.0,234.0
656947,374,374,270,164.0,342.0,238.0
656947,374,374,270,221.0,342.0,234.0
656947,374,374,270,221.0,342.0,238.0
632129,350,350,310,215.0,318.0,278.0
632129,350,350,310,297.0,166.0,274.0
632129,350,350,310,308.0,159.0,271.0
688211,348,348,230,221.0,235.0,37.0
688211,348,348,230,287.0,160.0,196.0
688211,348,348,230,315.0,236.0,198.0
688211,348,348,230,316.0,219.0,190.0
680467,342,342,295,168.0,310.0,157.0
680467,342,342,295,161.0,310.0,230.0
680467,342,342,295,222.0,288.0,255.0
680467,342,342,295,225.0,303.0,263.0
680467,342,342,295,232.0,310.0,230.0
680467,342,342,295,223.0,304.0,263.0
680467,342,342,295,288.0,286.0,257.0
663840,327,327,315,32.0,166.0,32.0
663840,327,327,315,33.0,153.0,40.0
663840,327,327,315,43.0,229.0,273.0
663840,327,327,315,89.0,90.0,41.0
663840,327,327,315,153.0,99.0,279.0
663840,327,327,315,167.0,295.0,283.0
663840,327,327,315,218.0,100.0,39.0
663840,327,327,315,224.0,79.0,32.0
663840,327,327,315,235.0,98.0,32.0
663840,327,327,315,224.0,104.0,283.0
663840,327,327,315,217.0,162.0,84.0
663840,327,327,315,220.0,156.0,96.0
663840,327,327,315,223.0,158.0,283.0
663840,327,327,315,233.0,170.0,283.0
663840,327,327,315,229.0,234.0,40.0
663840,327,327,315,295.0,34.0,283.0
663840,327,327,315,278.0,154.0,283.0
663840,327,327,315,295.0,34.0,283.0
663840,327,327,315,295.0,155.0,283.0
672245,350,350,300,294.0,231.0,267.0
648410,283,283,260,40.0,42.0,32.0
648410,283,283,260,156.0,32.0,34.0
648410,283,283,260,171.0,32.0,32.0
648410,283,283,260,169.0,32.0,90.0
648410,283,283,260,172.0,101.0,38.0
648410,283,283,260,224.0,39.0,32.0
648410,283,283,260,222.0,32.0,93.0
648410,283,283,260,223.0,101.0,32.0
648410,283,283,260,225.0,150.0,32.0
648410,283,283,260,224.0,229.0,32.0
648410,283,283,260,247.0,37.0,32.0
648410,283,283,260,243.0,89.0,96.0
696385,362,362,320,34.0,222.0,38.0
696385,362,362,320,97.0,232.0,32.0
696385,362,362,320,228.0,164.0,43.0
696385,362,362,320,225.0,225.0,32.0
696385,362,362,320,226.0,221.0,99.0
696385,362,362,320,232.0,230.0,93.0
696385,362,362,320,215.0,293.0,288.0
696385,362,362,320,276.0,96.0,34.0
696385,362,362,320,285.0,160.0,32.0
696385,362,362,320,323.0,151.0,32.0
696385,362,362,320,330.0,167.0,161.0
655376,436,436,330,32.0,359.0,32.0
655376,436,436,330,32.0,358.0,95.0
655376,436,436,330,32.0,358.0,159.00000000000003
655376,436,436,330,32.0,358.0,224.0
655376,436,436,330,32.0,359.0,288.0
655376,436,436,330,32.0,358.0,297.0
655376,436,436,330,93.0,174.0,32.0
655376,436,436,330,107.0,158.0,38.0
655376,436,436,330,92.0,164.0,104.0
655376,436,436,330,107.0,152.0,88.0
655376,436,436,330,289.0,158.0,33.0
656215,317,317,390,39.0,98.0,97.0
656215,317,317,390,95.0,160.0,101.0
656215,317,317,390,97.0,222.0,40.0
656215,317,317,390,92.0,226.0,88.0
656215,317,317,390,105.0,217.0,151.0
656215,317,317,390,172.0,44.0,40.0
656215,317,317,390,161.0,104.0,212.00000000000003
656215,317,317,390,167.0,85.0,225.00000000000003
656215,317,317,390,232.0,88.0,42.0
656215,317,317,390,226.0,165.0,41.0
656215,317,317,390,222.0,157.0,99.0
656215,317,317,390,276.0,148.0,352.0
656215,317,317,390,277.0,147.0,352.0
681041,300,300,260,49.0,220.0,43.0
681041,300,300,260,97.0,231.0,36.0
681041,300,300,260,93.0,227.0,88.00000000000006
343262,354,354,345,59.0,164.0,32.0
343262,354,354,345,59.0,151.0,79.0
343262,354,354,345,60.0,144.0,100.0
343262,354,354,345,32.0,166.0,306.0
343262,354,354,345,42.0,175.0,302.0
343262,354,354,345,38.0,216.0,312.0
343262,354,354,345,95.0,106.0,42.0
343262,354,354,345,93.0,98.0,101.0
343262,354,354,345,103.0,97.0,82.0
343262,354,354,345,107.0,86.0,91.0
343262,354,354,345,102.0,213.0,87.0
343262,354,354,345,102.0,229.0,313.0
343262,354,354,345,162.0,288.0,219.0
343262,354,354,345,226.0,215.0,41.0
343262,354,354,345,223.0,287.0,227.0
343262,354,354,345,229.0,287.0,288.0
343262,354,354,345,230.0,287.0,312.0
343262,354,354,345,282.0,163.0,32.0
343262,354,354,345,296.0,149.0,32.0
343262,354,354,345,316.0,218.0,313.0
688407,335,335,310,226.0,234.0,38.0
688407,335,335,310,296.0,154.0,32.0
688407,335,335,310,297.0,154.0,32.0
680023,350,350,265,218.0,91.0,216.0
680023,350,350,265,236.0,87.0,213.0
680023,350,350,265,232.0,97.0,222.0
680023,350,350,265,225.0,156.0,32.0
680023,350,350,265,301.0,84.0,164.0
680023,350,350,265,312.0,92.0,102.0
680023,350,350,265,318.0,102.0,157.0
680023,350,350,265,318.0,161.0,219.0
680023,350,350,265,315.0,160.0,224.0
680390,360,360,360,166.0,165.0,32.0
680390,360,360,360,222.0,160.0,32.0
680390,360,360,360,230.0,156.0,39.0
680390,360,360,360,328.0,218.0,34.0
430929,360,360,300,91.0,94.0,95.0
430929,360,360,300,102.0,157.0,92.0
430929,360,360,300,113.0,215.0,82.0
430929,360,360,300,157.0,94.0,94.0
655574,381,381,280,103.99999999999996,288.0,248.0
655574,381,381,280,162.99999999999997,337.0,214.0
655574,381,381,280,216.0,95.0,32.0
655574,381,381,280,232.0,97.0,32.0
655574,381,381,280,221.0,161.0,32.0
655574,381,381,280,224.0,161.0,94.0
655574,381,381,280,224.0,224.0,86.0
655574,381,381,280,221.0,338.0,212.0
655574,381,381,280,283.99999999999994,99.0,33.0
655574,381,381,280,281.99999999999994,157.0,221.0
655574,381,381,280,280.99999999999994,170.0,229.0
655574,381,381,280,285.99999999999994,161.0,237.0
655574,381,381,280,297.99999999999994,155.0,241.0
655574,381,381,280,289.99999999999994,226.0,32.0
655574,381,381,280,294.99999999999994,230.0,39.0
655574,381,381,280,342.0,166.0,32.0
655574,381,381,280,349.0,281.0,34.0
655574,381,381,280,349.0,280.0,94.0
655574,381,381,280,349.0,280.0,166.0
655574,381,381,280,349.0,279.0,152.0
655574,381,381,280,348.0,285.0,219.0
631014,361,361,340,37.0,154.0,35.0
631014,361,361,340,32.0,152.0,90.0
631014,361,361,340,41.0,160.0,88.0
631014,361,361,340,32.0,168.0,214.0
631014,361,361,340,32.0,163.0,231.0
631014,361,361,340,48.0,224.0,37.0
631014,361,361,340,99.0,104.0,97.0
631014,361,361,340,88.0,89.0,106.0
631014,361,361,340,108.0,96.0,87.0
631014,361,361,340,98.0,160.0,101.0
631014,361,361,340,91.0,227.0,224.0
631014,361,361,340,149.0,226.0,158.99999999999994
631014,361,361,340,147.0,232.0,286.0
631014,361,361,340,152.0,285.0,302.0
631014,361,361,340,150.0,329.0,285.0
631014,361,361,340,161.0,326.0,295.0
631014,361,361,340,160.0,320.0,308.0
631014,361,361,340,221.0,329.0,292.0
631014,361,361,340,216.0,320.0,307.0
648428,288,288,260,40.000000000000036,230.0,32.0
648428,288,288,260,256.0,98.0,218.0
648428,288,288,260,256.0,97.0,218.0
631966,350,350,190,38.999999999999964,162.0,158.0
631966,350,350,190,150.0,318.0,158.0
656787,350,350,294,43.0,101.0,32.0
656787,350,350,294,107.0,146.0,254.0
656787,350,350,294,95.0,222.0,90.0
656787,350,350,294,91.0,232.0,150.0
656787,350,350,294,171.0,209.0,150.0
656787,350,350,294,285.0,145.0,251.0
656787,350,350,294,308.0,159.0,215.0
656787,350,350,294,318.0,318.0,89.0
656787,350,350,294,318.0,318.0,254.0
631140,302,302,310,109.0,269.0,277.99999999999994
631140,302,302,310,221.0,164.0,267.99999999999994
498252,389,389,243,91.00000000000004,296.0,32.0
498252,389,389,243,355.0,159.0,211.0
498252,389,389,243,357.0,225.0,202.0
498252,389,389,243,357.0,161.0,211.0
498252,389,389,243,357.0,225.0,201.0
498252,389,389,243,351.0,271.0,199.0
408123,370,370,295,32.0,297.0,32.0
408123,370,370,295,32.0,297.0,87.0
408123,370,370,295,32.0,297.0,158.0
408123,370,370,295,32.0,296.0,217.0
408123,370,370,295,32.0,296.0,254.0
408123,370,370,295,93.0,93.0,40.0
408123,370,370,295,88.0,102.0,90.0
408123,370,370,295,100.0,87.0,83.0
408123,370,370,295,158.0,95.0,32.0
408123,370,370,295,148.0,334.0,226.0
408123,370,370,295,162.0,334.0,263.0
408123,370,370,295,219.0,165.0,35.0
408123,370,370,295,288.0,95.0,32.0
408123,370,370,295,283.0,170.0,32.0
408123,370,370,295,296.0,228.0,42.0
408123,370,370,295,338.0,332.0,35.0
408123,370,370,295,336.0,333.0,252.0
501568,350,350,326,33.0,174.0,215.0
501568,350,350,326,32.0,165.0,275.0
501568,350,350,326,44.0,210.0,101.0
501568,350,350,326,34.0,226.0,294.0
501568,350,350,326,42.0,236.0,294.0
501568,350,350,326,37.0,230.0,294.0
501568,350,350,326,89.0,291.0,224.0
501568,350,350,326,89.0,292.0,280.0
501568,350,350,326,316.0,164.0,294.0
501568,350,350,326,316.0,164.0,294.0
696427,357,357,280,36.0,99.0,32.0
696427,357,357,280,32.0,162.0,32.0
696427,357,357,280,88.0,165.0,229.0
696427,357,357,280,88.0,163.0,234.0
696427,357,357,280,82.0,230.0,248.0
696427,357,357,280,158.0,298.0,248.0
696427,357,357,280,159.0,324.0,226.0
696427,357,357,280,161.0,315.0,244.0
696427,357,357,280,226.0,295.0,248.0
696427,357,357,280,214.0,325.0,219.0
696427,357,357,280,214.0,322.0,235.0
696427,357,357,280,218.0,316.0,244.0
696427,357,357,280,297.0,227.0,43.0
696427,357,357,280,322.0,156.0,43.0
688984,369,369,280,34.0,227.0,96.0
688984,369,369,280,32.0,216.0,153.0
688984,369,369,280,32.0,236.0,150.0
688984,369,369,280,92.0,236.0,96.0
688984,369,369,280,213.0,211.0,32.0
688984,369,369,280,230.0,221.0,32.0
688984,369,369,280,280.0,161.0,38.0
688984,369,369,280,332.0,285.0,33.0
631328,364,364,290,32.0,227.0,258.0
631328,364,364,290,332.0,152.0,251.0
689549,353,353,325,91.0,97.0,32.0
689549,353,353,325,163.0,315.0,293.0
689549,353,353,325,162.0,315.0,293.0
689549,353,353,325,296.0,168.0,37.0
686603,350,350,275,45.99999999999997,168.0,234.0
686603,350,350,275,45.99999999999997,167.0,238.0
686603,350,350,275,32.0,283.0,214.0
645184,312,312,320,32.0,162.0,288.0
645184,312,312,320,103.0,280.0,216.0
645184,312,312,320,95.0,275.0,288.0
645184,312,312,320,173.0,280.0,288.0
627819,350,350,335,41.000000000000036,107.0,32.0
627819,350,350,335,46.00000000000002,87.0,85.0
627819,350,350,335,32.0,163.0,157.0
627819,350,350,335,40.000000000000036,232.0,287.0
627819,350,350,335,104.0,229.0,89.0
627819,350,350,335,158.0,32.0,32.0
627819,350,350,335,164.0,105.0,43.0
627819,350,350,335,158.0,90.0,144.0
627819,350,350,335,168.0,96.0,168.0
627819,350,350,335,162.0,97.0,214.0
627819,350,350,335,157.0,160.0,99.0
627819,350,350,335,167.0,163.0,153.0
627819,350,350,335,158.0,149.0,227.0
627819,350,350,335,161.0,165.0,235.0
627819,350,350,335,170.0,170.0,219.0
627819,350,350,335,173.0,144.0,234.0
627819,350,350,335,170.0,151.0,285.0
627819,350,350,335,171.0,147.0,294.0
627819,350,350,335,232.0,91.0,32.0
627819,350,350,335,222.0,95.0,297.0
627819,350,350,335,222.0,96.0,298.0
627819,350,350,335,219.0,162.0,225.0
627819,350,350,335,228.0,163.0,292.0
627819,350,350,335,222.0,220.0,231.0
627819,350,350,335,295.0,99.0,282.0
664353,385,385,230,43.0,214.0,90.0
664353,385,385,230,94.0,232.0,41.0
664353,385,385,230,163.0,345.0,166.0
664353,385,385,230,168.0,338.0,190.0
664353,385,385,230,163.0,345.0,166.0
664353,385,385,230,168.0,338.0,190.0
664353,385,385,230,226.0,348.0,168.0
