seriesuid,width,height,slice,originX,originY,originZ,spacingX,spacingY,spacingZ,segmented_lung,segmented_medi
517264,331,331,230,-160.93699645996094,-165.625,-904.5,0.6470000147819519,0.6470000147819519,10.0,0.1727277597590066,0.9353548529447364
647729,350,350,295,-182.47000122070312,-174.658203125,-878.0,0.6830000281333923,0.6830000281333923,5.0,0.1365253545485991,0.938049200968523
648410,283,283,260,-141.949951171875,-141.2236328125,435.5826416015625,0.552734375,0.552734375,5.0,0.12900326271638188,0.9174752222767556
664906,329,329,330,-160.1787109375,-304.1787109375,-603.7999877929688,0.642578125,0.642578125,5.0,0.12525609939436494,0.9408120431595824
656791,377,377,288,-216.1318359375,-328.1318359375,-798.5999755859375,0.736328125,0.736328125,1.5,0.16595198923356794,0.9363150680406923
655762,350,350,320,-176.83709716796875,-174.658203125,-917.459716796875,0.68359375,0.68359375,5.0,0.14718423469387756,0.9176767602040816
652633,293,293,275,-154.92941284179688,-146.2138671875,-215.654296875,0.572265625,0.572265625,5.0,0.22966040796790135,0.9052870208685652
671786,315,315,235,-144.41799926757812,-157.3677978515625,-1150.5,0.6159999966621399,0.6159999966621399,5.0,0.11734774287965777,0.9522388296532167
659789,389,389,300,-186.13087463378906,-194.1201171875,-109.9881591796875,0.759765625,0.759765625,5.0,0.1331677030947456,0.917556761233845
695197,350,350,335,-162.31118774414062,-174.658203125,-421.9210205078125,0.68359375,0.68359375,5.0,0.1595030642704843,0.9449779104477612
656373,391,391,324,-200.58299255371094,-47.5,-380.8900146484375,0.763671875,0.763671875,3.0,0.1427476958799796,0.9197698427753176
657023,350,350,282,-175.0,-27.0,-292.4100036621094,0.68359375,0.68359375,3.0,0.10537073382544507,0.9328622666087711
688322,350,350,380,-181.92115783691406,-174.658203125,-556.596435546875,0.68359375,0.68359375,5.0,0.17942148227712137,0.8907147583243824
631712,360,360,330,-173.6484375,-319.6484375,-816.5999755859375,0.703125,0.703125,5.0,0.16378402076318743,0.9392958754208754
656956,401,401,265,-199.1083984375,-340.1083984375,-713.7999877929688,0.783203125,0.783203125,5.0,0.12211409086092936,0.952105995773752
688993,350,350,275,-181.19485473632812,-174.658203125,-493.18212890625,0.68359375,0.68359375,5.0,0.13609234879406307,0.9408711836734693
627912,350,350,360,-178.28968811035156,-174.658203125,-466.3194580078125,0.68359375,0.68359375,5.0,0.16839868480725623,0.9014236507936508
408664,370,370,238,-190.60000610351562,-185.0,-774.0999755859375,0.7226560115814209,0.7226560115814209,8.5,0.12704749832730755,0.9362360123011951
695732,350,350,320,-176.8370819091797,-174.658203125,-442.8016357421875,0.68359375,0.68359375,5.0,0.17374191326530614,0.9098230357142857
647520,350,350,270,-187.73153686523438,-174.658203125,-42.9893798828125,0.68359375,0.68359375,5.0,0.10512982615268329,0.9000661829176115
510991,340,340,320,-167.1999969482422,-170.0,-317.5,0.6640620231628418,0.6640620231628418,5.0,0.08101381379757785,0.9354005730968858
697105,317,317,295,-163.27452087402344,-158.1904296875,-292.613525390625,0.619140625,0.619140625,5.0,0.11045887305988968,0.9163280372537613
689446,320,320,309,-165.6875,-309.6875,-708.7999877929688,0.625,0.625,4.983606338500977,0.16125353964401296,0.9292380284182848
514522,356,356,328,-161.8000030517578,-178.0,-283.5,0.6953120231628418,0.6953120231628418,8.0,0.12220833166544012,0.9309804700610603
377089,351,351,336,-168.1572265625,-309.1572265625,-313.29998779296875,0.685546875,0.685546875,8.0,0.21524695319804532,0.9339235998780159
631090,350,350,230,-163.0374755859375,-174.658203125,1198.4183349609375,0.68359375,0.68359375,5.0,0.13496237799467614,0.9313847737355812
667957,350,350,260,-179.01597595214844,-174.658203125,-262.192626953125,0.68359375,0.68359375,5.0,0.09380869701726845,0.9091996860282574
663995,274,274,224,-148.732421875,-251.732421875,23.899999618530273,0.53515625,0.53515625,8.0,0.12704631925363252,0.9200050496449312
631349,403,403,330,-191.1064453125,-341.1064453125,-703.0999755859375,0.787109375,0.787109375,5.0,0.12664731410429,0.94846132015747
696611,357,357,285,-186.1513671875,-295.1513671875,-631.9000244140625,0.697265625,0.697265625,5.0,0.17331250353598612,0.9322520890020956
648148,350,350,245,-170.3004150390625,-174.658203125,-112.227783203125,0.68359375,0.68359375,5.0,0.21304086630570596,0.907965514369013
507684,370,370,315,-202.39999389648438,-185.0,-887.5900268554688,0.7226560115814209,0.7226560115814209,7.0,0.19376931371525966,0.9488318898048628
543318,362,362,260,-191.1999969482422,-181.0,-718.9000244140625,0.70703125,0.70703125,5.000000476837158,0.15739816104044912,0.9302695454022489
678250,350,350,270,-167.39523315429688,-174.658203125,-404.1405029296875,0.68359375,0.68359375,5.0,0.1129567649281935,0.9119915646258503
658875,350,350,270,-157.2724609375,-174.658203125,-581.7772216796875,0.68359375,0.68359375,5.0,0.19669284958427816,0.9139991836734694
639041,350,350,300,-161.58489990234375,-174.658203125,394.8245849609375,0.68359375,0.68359375,5.0,0.2066261224489796,0.9012173877551021
658018,350,350,315,-168.84783935546875,-174.658203125,-576.1805419921875,0.68359375,0.68359375,5.0,0.18119940395205703,0.9478164431486881
656941,327,327,250,-165.1806640625,-303.1806640625,-477.20001220703125,0.638671875,0.638671875,5.0,0.12840415602876676,0.953769136529847
688604,361,361,205,-170.1474609375,-320.1474609375,-1037.199951171875,0.705078125,0.705078125,5.0,0.1581531232167625,0.9445021027814808
509323,342,342,305,-156.8664093017578,-170.666015625,-491.9566650390625,0.66796875,0.66796875,5.0,0.15269184689586426,0.9062587003090765
655588,389,389,300,-191.21493530273438,-194.1201171875,-1008.76025390625,0.759765625,0.759765625,5.0,0.11050499710328815,0.9347259798706062
672912,401,401,300,-194.1083984375,-327.1083984375,-711.0999755859375,0.783203125,0.783203125,5.0,0.13271295991111168,0.9471098645738107
677085,349,349,300,-163.39999389648438,-174.5,-849.7999877929688,0.6816409826278687,0.6816409826278687,5.0,0.1137361762218701,0.9335853290750212
671826,350,350,280,-171.0267333984375,-174.658203125,-419.44921875,0.68359375,0.68359375,5.0,0.13923212827988338,0.9412048979591837
631251,319,319,245,-160.6410675048828,-159.1884765625,-227.9425048828125,0.623046875,0.623046875,5.0,0.13457009812307308,0.9233646104347342
659522,350,350,270,-169.57412719726562,-174.658203125,-263.02392578125,0.68359375,0.68359375,5.0,0.11858860166288737,0.873393499622071
678976,350,350,340,-177.5634002685547,-174.658203125,-185.3228759765625,0.68359375,0.68359375,5.0,0.15317536614645857,0.8985341896758704
696343,372,372,330,-180.63671875,-325.63671875,-760.2999877929688,0.7265625,0.7265625,5.0,0.15263060276717924,0.9470523611067315
656627,344,344,304,-179.6640625,-299.6640625,-405.70001220703125,0.671875,0.671875,8.0,0.186155645565882,0.9363186237315334
509387,351,351,320,-174.3378448486328,-199.21621704101562,-1048.699951171875,0.6855469942092896,0.6855469942092896,4.999999046325684,0.1534843213529111,0.9536441465572519
676121,344,344,295,-177.6640625,-311.6640625,-743.4000244140625,0.671875,0.671875,5.0,0.15008496347086378,0.9169329103684081
655749,350,350,305,-153.59564208984375,-174.658203125,-843.227783203125,0.68359375,0.68359375,5.0,0.1289627032452325,0.917089193710271
689104,403,403,315,-191.1064453125,-341.1064453125,-680.0,0.787109375,0.787109375,5.0,0.11585087893420559,0.9505523532738773
647502,293,293,235,-131.2138671875,-252.2138671875,-385.3999938964844,0.572265625,0.572265625,5.0,0.10980095432281767,0.906166765347271
674199,350,350,325,-157.95339965820312,-174.658203125,-625.49169921875,0.68359375,0.68359375,5.0,0.14649175510204082,0.9502201821036107
673255,350,350,265,-171.02671813964844,-174.658203125,-338.6435546875,0.68359375,0.68359375,5.0,0.1261744474393531,0.9101223565652676
672917,350,350,270,-168.8478546142578,-174.658203125,424.8502197265625,0.68359375,0.68359375,5.0,0.08875818594104308,0.9149553741496599
645651,350,350,305,-169.5741424560547,-174.658203125,-505.14697265625,0.68359375,0.68359375,5.0,0.18062163934426229,0.9522982669789227
689448,319,319,245,-163.45700073242188,-159.64849853515625,-681.0,0.6240000128746033,0.6240000128746033,7.0,0.18111597623001796,0.9271514747741256
647613,350,350,310,-155.7745361328125,-174.658203125,-114.0146484375,0.68359375,0.68359375,5.0,0.14413327188940092,0.900216642527979
680497,318,318,325,-146.34243774414062,-158.689453125,355.3231201171875,0.62109375,0.62109375,5.0,0.16801112419481945,0.8763375657608481
410035,316,316,272,-157.69140625,-266.69140625,-449.0,0.6171875,0.6171875,8.0,0.15774248005363017,0.933838956037871
655670,342,342,325,-157.666015625,-289.666015625,-596.7999877929688,0.66796875,0.66796875,5.0,0.15675216305871892,0.9405894515866815
671788,350,350,275,-170.3004150390625,-174.658203125,-433.2216796875,0.68359375,0.68359375,5.0,0.14320065306122448,0.9176506419294991
686851,350,350,320,-181.92115783691406,-174.658203125,-294.1927490234375,0.68359375,0.68359375,5.0,0.17425201530612244,0.9001138520408163
396509,332,332,315,-188.3000030517578,-166.0,-681.0,0.6484375,0.6484375,5.0,0.15721048278023164,0.9474910542917511
500268,300,300,300,-138.60000610351562,-150.0,-1146.800048828125,0.5859379768371582,0.5859379768371582,10.000001907348633,0.20233948148148148,0.9402151481481481
402074,370,370,210,-189.1999969482422,-185.0,-821.7899780273438,0.7226560115814209,0.7226560115814209,7.0,0.12181571532922884,0.9774520852899231
683084,350,350,260,-176.83709716796875,-174.658203125,-86.5501708984375,0.68359375,0.68359375,5.0,0.14611864992150705,0.9128926216640503
688261,350,350,300,-178.2896728515625,-174.658203125,-340.384033203125,0.68359375,0.68359375,5.0,0.14193257142857144,0.9201093877551021
635202,367,367,315,-195.48863220214844,-183.1416015625,-455.4169921875,0.716796875,0.716796875,5.0,0.14424295735018958,0.9100067916600818
647700,350,350,265,-173.93191528320312,-174.658203125,-52.4722900390625,0.68359375,0.68359375,5.0,0.14874864844050828,0.9079745860608395
639375,350,350,330,-179.01597595214844,-174.658203125,-866.38720703125,0.68359375,0.68359375,5.0,0.13211359307359308,0.9182855905998764
656794,370,370,315,-173.638671875,-321.638671875,-462.70001220703125,0.72265625,0.72265625,5.0,0.11952014562825374,0.9549171333495657
688588,350,350,265,-173.93191528320312,-174.658203125,-247.59521484375,0.68359375,0.68359375,5.0,0.11040656141701964,0.9236139545629573
639356,364,364,350,-193.99156188964844,-181.64453125,-849.77978515625,0.7109375,0.7109375,5.0,0.08293725309227663,0.9454219210930357
655788,379,379,300,-208.1298828125,-329.1298828125,-342.70001220703125,0.740234375,0.740234375,5.0,0.092921519621835,0.9593174418631635
639464,395,395,245,-201.47203063964844,-197.1142578125,-277.972412109375,0.771484375,0.771484375,5.0,0.07156438168922431,0.9281049805597612
672118,288,288,275,-129.19284057617188,-143.71875,-978.356201171875,0.5625,0.5625,5.0,0.16173470819304153,0.9305759855499439
641446,317,317,250,-155.1904296875,-298.1904296875,-430.1000061035156,0.619140625,0.619140625,5.0,0.20311003194379484,0.930945118371165
697378,350,350,230,-177.5634002685547,-174.658203125,4.291015625,0.68359375,0.68359375,5.0,0.09339517302573203,0.9160084826974269
412013,349,349,240,-156.8279266357422,-168.2117156982422,-925.0999755859375,0.6816409826278687,0.6816409826278687,5.0,0.19868053217953877,0.943832049818967
689690,350,350,300,-173.93191528320312,-174.658203125,1222.8358154296875,0.68359375,0.68359375,5.0,0.1645928707482993,0.9370447074829932
655507,350,350,290,-176.22000122070312,-174.658203125,-749.5,0.6830000281333923,0.6830000281333923,5.0,0.12201894440534834,0.9258216185784659
396961,351,351,255,-172.34249877929688,-175.34249877929688,-247.5,0.6850000023841858,0.6850000023841858,7.5,0.20028988178253582,0.9400161795223524
688369,350,350,285,-171.0267333984375,-174.658203125,-436.7252197265625,0.68359375,0.68359375,5.0,0.13347614751163622,0.9132337128535625
529278,379,379,355,-179.64599609375,-50.400001525878906,-472.0199890136719,0.740234375,0.740234375,5.0,0.15654779408484237,0.9396063405726581
631287,421,421,230,-219.53070068359375,-210.0888671875,-227.30712890625,0.822265625,0.822265625,5.0,0.07695701971008279,0.9364242447583652
631023,288,288,280,-148.71875,-283.71875,-335.5,0.5625,0.5625,5.0,0.15021102878361994,0.922058772872575
366086,316,316,296,-149.69140625,-289.69140625,-287.5,0.6171875,0.6171875,8.0,0.19486330586314562,0.9249865752629732
688158,350,350,300,-179.7422637939453,-174.658203125,-528.73974609375,0.68359375,0.68359375,5.0,0.1289398095238095,0.9062252517006802
401923,380,380,300,-184.0,-190.0,-293.0,0.7421875,0.7421875,5.0,0.11659658356417359,0.9662734995383195
405178,337,337,252,-173.39999389648438,-168.5,-813.2000122070312,0.6582030057907104,0.6582030057907104,7.0,0.21323824255081905,0.9606372085943976
696351,320,320,290,-174.939697265625,-159.6875,-347.9871826171875,0.625,0.625,5.0,0.16104468615301723,0.9277429283405172
673004,346,346,350,-166.662109375,-312.662109375,-416.3999938964844,0.67578125,0.67578125,5.0,0.19156561003899705,0.9364413636081583
697498,350,350,275,-155.77450561523438,-174.658203125,-159.947998046875,0.68359375,0.68359375,5.0,0.2118638367346939,0.9141758812615955
689740,300,300,280,-154.06480407714844,-149.70703125,1254.3104248046875,0.5859375,0.5859375,5.0,0.14613579365079366,0.9160674603174603
505301,380,380,250,-202.0,-190.0,-251.0,0.7421875,0.7421875,10.0,0.14280465373961218,0.9435715512465374
684761,312,312,255,-156.4215850830078,-155.6953125,-147.4189453125,0.609375,0.609375,5.0,0.22501369712908176,0.8987889723608049
393736,334,334,292,-167.0,-167.0,-288.0,0.6523439884185791,0.6523439884185791,7.5,0.13167644900503317,0.9570995610288733
647202,330,330,330,-164.677734375,-164.677734375,1174.301025390625,0.64453125,0.64453125,5.0,0.18120382892283718,0.9260778028216045
696750,394,394,355,-196.615234375,-325.615234375,-612.0999755859375,0.76953125,0.76953125,5.0,0.1412068639516244,0.9525362201812488
394363,370,370,306,-166.10000610351562,-185.0,-792.2999877929688,0.7226560115814209,0.7226560115814209,8.5,0.14818733678034154,0.9417305222551645
656480,350,350,270,-181.92115783691406,-174.658203125,-262.9482421875,0.68359375,0.68359375,5.0,0.10916456538170824,0.9256774300831444
672024,454,454,335,-238.90365600585938,-226.556640625,-489.92529296875,0.88671875,0.88671875,5.0,0.0900740287384904,0.9524325817978747
656015,330,330,320,-163.677734375,-304.677734375,-394.6000061035156,0.64453125,0.64453125,8.0,0.20598576675849403,0.9382107724977043
396905,304,304,285,-172.0,-122.5999984741211,-265.75,0.59375,0.59375,5.0,0.13496679393254604,0.9441765609053798
674849,371,371,275,-184.1376953125,-297.1376953125,-249.5,0.724609375,0.724609375,5.0,0.08786036930063783,0.9564669882322326
656694,342,342,325,-174.666015625,-310.666015625,-630.5999755859375,0.66796875,0.66796875,5.0,0.17528528173034175,0.9359476288562161
689200,302,302,280,-135.452880859375,-150.705078125,468.2811279296875,0.58984375,0.58984375,5.0,0.09957007681367358,0.9140162242257545
493089,320,320,255,-164.6875,-281.6875,-265.0,0.625,0.625,5.0,0.1433744638480392,0.9326978017769608
683457,311,311,320,-164.1962890625,-295.1962890625,-468.3999938964844,0.607421875,0.607421875,5.0,0.18897948092968436,0.9351976949163057
689124,341,341,350,-170.89328002929688,-170.1669921875,1166.8861083984375,0.666015625,0.666015625,5.0,0.15299861050877983,0.9219402997910234
320831,320,320,245,-183.0,-160.0,-183.0,0.625,0.625,7.0,0.12736439732142857,0.9746697225765306
632129,350,350,310,-189.910400390625,-174.658203125,-199.6829833984375,0.68359375,0.68359375,5.0,0.17898254114549045,0.9067394075049374
687251,312,312,300,-153.5164337158203,-155.6953125,-283.9864501953125,0.609375,0.609375,5.0,0.15665149709620863,0.9100602673679596
656075,385,385,308,-165.072998046875,-191.94850158691406,-989.0,0.7509999871253967,0.7509999871253967,7.0,0.12491528542295957,0.9275205735401384
648152,328,328,290,-153.5850067138672,-163.74200439453125,-825.5,0.6399999856948853,0.6399999856948853,5.0,0.20145602345689143,0.9169659890459292
631688,396,396,296,-217.61328125,-283.61328125,-493.6000061035156,0.7734375,0.7734375,8.0,0.13414057566519688,0.9532803076837167
688423,364,364,300,-166.392333984375,-181.64453125,-596.254150390625,0.7109375,0.7109375,5.0,0.15485425975123776,0.9164890763997907
691784,350,350,300,-173.93191528320312,-174.658203125,-682.6907958984375,0.68359375,0.68359375,5.0,0.15655597278911565,0.9242288979591837
630806,327,327,310,-155.1806640625,-303.1806640625,-518.7000122070312,0.638671875,0.638671875,5.0,0.1792102929921241,0.9294988021898161
404866,286,286,285,-156.720703125,-297.220703125,-855.5,0.55859375,0.55859375,5.0,0.19907656446117986,0.9343067434344579
659728,350,350,295,-173.9499969482422,-49.0,-319.260009765625,0.68359375,0.68359375,5.0,0.1393233621584227,0.9459386786579038
656762,366,366,250,-178.642578125,-322.642578125,-678.9000244140625,0.71484375,0.71484375,5.0,0.10314786944967004,0.9588007405416704
671602,371,371,305,-188.04287719726562,-185.1376953125,-536.4718017578125,0.724609375,0.724609375,5.0,0.13456348369320473,0.9328691972619195
696744,350,350,355,-179.74227905273438,-174.658203125,-157.0989990234375,0.68359375,0.68359375,5.0,0.1714039206668583,0.8857167231963208
401070,296,296,215,-132.02969360351562,-147.7109375,1777.7996826171875,0.578125,0.578125,5.0,0.09116987233934122,0.9042145854213736
